,Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory,snapshot_date,arrival_date,actual_or_forecast
606,2024-10-31 00:00:00,Thursday,101.0,45.0,0.0,2.0,50.0,88.6,0.9142770973732972,14793.84,8.0,16.0,194.0,114.0,2024-10-31,2024-10-31,actual
607,2024-11-01 00:00:00,Friday,107.0,50.0,0.0,2.0,37.0,93.86,1.3335391094572968,15507.81,29.0,16.0,191.0,114.0,2024-11-01,2024-11-01,actual
608,2024-11-02 00:00:00,Saturday,103.0,54.0,0.0,2.0,64.0,90.35,0.9923121562348852,14805.02,10.0,16.0,203.0,114.0,2024-11-02,2024-11-02,actual
609,2024-11-03 00:00:00,Sunday,92.0,32.0,7.0,2.0,62.0,81.42,0.5774291446888244,14798.75,10.0,17.0,187.0,113.0,2024-11-03,2024-11-03,actual
610,2024-11-04 00:00:00,Monday,109.0,51.0,5.0,2.0,53.0,95.61,0.9712751837955235,13914.04,15.0,16.0,208.0,114.0,2024-11-04,2024-11-04,actual
611,2024-11-05 00:00:00,Tuesday,96.0,25.0,3.0,2.0,55.0,83.48,0.720430801676169,14768.93,6.0,15.0,196.0,115.0,2024-11-05,2024-11-05,actual
612,2024-11-06 00:00:00,Wednesday,115.0,55.0,1.0,2.0,51.0,100.0,1.2255161472016967,14058.98,4.0,15.0,214.0,115.0,2024-11-06,2024-11-06,actual
613,2024-11-07 00:00:00,Thursday,106.0,36.0,2.0,2.0,51.0,92.17,1.1321863183452787,14905.82,7.0,15.0,209.0,115.0,2024-11-07,2024-11-07,actual
614,2024-11-08 00:00:00,Friday,112.0,36.0,1.0,2.0,46.0,97.39,1.2112672602338992,14385.44,10.0,15.0,221.0,115.0,2024-11-08,2024-11-08,actual
615,2024-11-09 00:00:00,Saturday,105.0,46.0,1.0,3.0,59.0,88.24,1.2499319310706216,15489.53,1.0,13.0,216.0,119.0,2024-11-09,2024-11-09,actual
616,2024-11-10 00:00:00,Sunday,110.0,37.0,1.0,6.0,68.0,94.02,1.5469398637884788,15849.09,9.0,13.0,227.0,117.0,2024-11-10,2024-11-10,actual
617,2024-11-11 00:00:00,Monday,115.0,45.0,1.0,2.0,81.0,96.64,2.05891483682703,16913.73,13.0,11.0,224.0,119.0,2024-11-11,2024-11-11,actual
618,2024-11-12 00:00:00,Tuesday,116.0,35.0,1.0,2.0,94.0,97.48,1.9686769631330525,16461.49,9.0,11.0,228.0,119.0,2024-11-12,2024-11-12,actual
619,2024-11-13 00:00:00,Wednesday,111.0,44.0,0.0,2.0,70.0,93.28,1.8745246437408132,16868.86,10.0,11.0,198.0,119.0,2024-11-13,2024-11-13,actual
620,2024-11-14 00:00:00,Thursday,106.0,54.0,2.0,6.0,66.0,90.6,1.6837322249405782,16955.52,23.0,13.0,212.0,117.0,2024-11-14,2024-11-14,actual
621,2024-11-15 00:00:00,Friday,108.0,47.0,0.0,6.0,77.0,90.76,2.0220677685324318,17875.6,19.0,11.0,222.0,119.0,2024-11-15,2024-11-15,actual
622,2024-11-16 00:00:00,Saturday,111.0,41.0,1.0,6.0,90.0,93.28,1.8225985822894866,16684.58,11.0,11.0,230.0,119.0,2024-11-16,2024-11-16,actual
623,2024-11-17 00:00:00,Sunday,111.0,52.0,0.0,2.0,68.0,93.28,1.4875098454732987,15495.39,22.0,11.0,215.0,119.0,2024-11-17,2024-11-17,actual
624,2024-11-18 00:00:00,Monday,113.0,35.0,1.0,2.0,64.0,94.17,1.4731213381984944,15170.98,7.0,11.0,220.0,120.0,2024-11-18,2024-11-18,actual
625,2024-11-19 00:00:00,Tuesday,104.0,40.0,2.0,3.0,61.0,87.39,1.092589999278166,15042.49,8.0,11.0,209.0,119.0,2024-11-19,2024-11-19,actual
626,2024-11-20 00:00:00,Wednesday,111.0,40.0,3.0,2.0,64.0,94.07,1.60471474682787,15911.34,12.0,12.0,220.0,118.0,2024-11-20,2024-11-20,actual
627,2024-11-21 00:00:00,Thursday,106.0,45.0,0.0,2.0,76.0,89.83,2.0392639132535897,18276.78,11.0,12.0,203.0,118.0,2024-11-21,2024-11-21,actual
628,2024-11-22 00:00:00,Friday,103.0,47.0,1.0,2.0,67.0,88.03,1.4031106391632397,16376.14,16.0,13.0,209.0,117.0,2024-11-22,2024-11-22,actual
629,2024-11-23 00:00:00,Saturday,108.0,38.0,2.0,2.0,87.0,93.1,1.5875160635556753,16290.58,18.0,14.0,219.0,116.0,2024-11-23,2024-11-23,actual
630,2024-11-24 00:00:00,Sunday,94.0,38.0,0.0,2.0,65.0,79.66,1.1520098633892002,16891.77,16.0,12.0,202.0,118.0,2024-11-24,2024-11-24,actual
631,2024-11-25 00:00:00,Monday,116.0,40.0,0.0,2.0,81.0,97.48,1.8491594417842425,16055.62,6.0,11.0,233.0,119.0,2024-11-25,2024-11-25,actual
632,2024-11-26 00:00:00,Tuesday,117.0,39.0,0.0,2.0,74.0,98.32,1.8812391112323195,16026.4,9.0,11.0,220.0,119.0,2024-11-26,2024-11-26,actual
633,2024-11-27 00:00:00,Wednesday,114.0,35.0,3.0,2.0,61.0,95.8,2.140661257303961,17344.58,13.0,11.0,216.0,119.0,2024-11-27,2024-11-27,actual
634,2024-11-28 00:00:00,Thursday,113.0,41.0,3.0,2.0,84.0,94.17,1.8848006983365098,16606.12,10.0,10.0,230.0,120.0,2024-11-28,2024-11-28,actual
635,2024-11-29 00:00:00,Friday,92.0,25.0,3.0,2.0,67.0,77.31,0.768145406957965,15615.35,21.0,11.0,206.0,119.0,2024-11-29,2024-11-29,actual
636,2024-11-30 00:00:00,Saturday,82.0,29.0,1.0,2.0,59.0,70.09,0.016592141299985375,13909.23,24.0,13.0,183.0,117.0,2024-11-30,2024-11-30,actual
637,2024-12-01 00:00:00,Sunday,87.0,41.0,3.0,3.0,59.0,79.82,0.7644975091185342,16496.27,12.0,21.0,182.0,109.0,2024-12-01,2024-12-01,actual
638,2024-12-02 00:00:00,Monday,86.0,30.0,4.0,2.0,68.0,78.18,0.7130715422213953,16452.53,12.0,20.0,179.0,110.0,2024-12-02,2024-12-02,actual
639,2024-12-03 00:00:00,Tuesday,80.0,24.0,3.0,2.0,56.0,73.39,0.26358046439491717,15473.14,28.0,21.0,167.0,109.0,2024-12-03,2024-12-03,actual
640,2024-12-04 00:00:00,Wednesday,85.0,34.0,1.0,2.0,51.0,77.98,0.5781094763666027,16020.62,17.0,21.0,178.0,109.0,2024-12-04,2024-12-04,actual
641,2024-12-05 00:00:00,Thursday,106.0,33.0,2.0,2.0,58.0,97.25,1.0997944071197139,14785.45,17.0,21.0,198.0,109.0,2024-12-05,2024-12-05,actual
642,2024-12-06 00:00:00,Friday,98.0,35.0,4.0,2.0,53.0,88.29,1.4052074823193774,17220.07,21.0,19.0,213.0,111.0,2024-12-06,2024-12-06,actual
643,2024-12-07 00:00:00,Saturday,83.0,49.0,8.0,2.0,52.0,76.15,0.37537825204177255,15444.47,24.0,21.0,194.0,109.0,2024-12-07,2024-12-07,actual
644,2024-12-08 00:00:00,Sunday,69.0,21.0,4.0,2.0,56.0,63.3,-0.0611306757841148,16086.08,29.0,21.0,166.0,109.0,2024-12-08,2024-12-08,actual
645,2024-12-09 00:00:00,Monday,76.0,38.0,3.0,2.0,49.0,70.37,0.2444550208860296,16188.39,19.0,22.0,165.0,108.0,2024-12-09,2024-12-09,actual
646,2024-12-10 00:00:00,Tuesday,100.0,35.0,0.0,2.0,65.0,92.59,1.0708447710996245,15558.54,10.0,23.0,193.0,108.0,2024-12-10,2024-12-10,actual
647,2024-12-11 00:00:00,Wednesday,91.0,31.0,0.0,4.0,61.0,85.85,0.6424972848560405,15243.03,20.0,24.0,186.0,106.0,2024-12-11,2024-12-11,actual
648,2024-12-12 00:00:00,Thursday,99.0,47.0,3.0,2.0,68.0,91.67,1.0051699172346882,15454.37,24.0,22.0,212.0,108.0,2024-12-12,2024-12-12,actual
649,2024-12-13 00:00:00,Friday,99.0,35.0,2.0,2.0,63.0,90.83,1.0665317728886343,15698.53,26.0,21.0,224.0,109.0,2024-12-13,2024-12-13,actual
650,2024-12-14 00:00:00,Saturday,102.0,31.0,3.0,2.0,66.0,92.73,1.5589395945379494,17138.49,10.0,20.0,230.0,110.0,2024-12-14,2024-12-14,actual
651,2024-12-15 00:00:00,Sunday,96.0,36.0,1.0,2.0,63.0,86.49,1.082880041563606,16256.19,23.0,19.0,219.0,111.0,2024-12-15,2024-12-15,actual
652,2024-12-16 00:00:00,Monday,70.0,18.0,0.0,2.0,56.0,63.64,0.1306086225527298,16935.3,28.0,20.0,173.0,110.0,2024-12-16,2024-12-16,actual
653,2024-12-17 00:00:00,Tuesday,70.0,20.0,0.0,2.0,62.0,66.67,0.11101862420416522,16825.05,17.0,25.0,167.0,105.0,2024-12-17,2024-12-17,actual
654,2024-12-18 00:00:00,Wednesday,80.0,36.0,1.0,2.0,62.0,73.39,0.43891818448502395,16336.52,13.0,21.0,180.0,109.0,2024-12-18,2024-12-18,actual
655,2024-12-19 00:00:00,Thursday,89.0,29.0,3.0,2.0,75.0,77.39,0.6379507399496936,15565.46,19.0,15.0,200.0,115.0,2024-12-19,2024-12-19,actual
656,2024-12-20 00:00:00,Friday,76.0,22.0,2.0,3.0,66.0,64.96,0.28302068823232907,16388.28,21.0,13.0,183.0,117.0,2024-12-20,2024-12-20,actual
657,2024-12-21 00:00:00,Saturday,90.0,41.0,3.0,2.0,58.0,75.63,0.7626113656984249,15938.14,17.0,11.0,215.0,119.0,2024-12-21,2024-12-21,actual
658,2024-12-22 00:00:00,Sunday,99.0,40.0,3.0,2.0,73.0,83.19,0.9240302104554775,15131.51,18.0,11.0,235.0,119.0,2024-12-22,2024-12-22,actual
659,2024-12-23 00:00:00,Monday,99.0,44.0,4.0,4.0,61.0,86.09,0.7225251062812702,14329.72,15.0,15.0,234.0,115.0,2024-12-23,2024-12-23,actual
660,2024-12-24 00:00:00,Tuesday,94.0,26.0,1.0,2.0,53.0,78.99,0.6032360545257438,14592.03,19.0,11.0,184.0,119.0,2024-12-24,2024-12-24,actual
661,2024-12-25 00:00:00,Wednesday,85.0,19.0,0.0,2.0,45.0,72.03,0.2984703098403845,14724.66,14.0,12.0,173.0,118.0,2024-12-25,2024-12-25,actual
662,2024-12-26 00:00:00,Thursday,76.0,43.0,1.0,2.0,44.0,66.09,-0.021374428001703305,14810.53,15.0,15.0,163.0,115.0,2024-12-26,2024-12-26,actual
663,2024-12-27 00:00:00,Friday,88.0,38.0,2.0,3.0,64.0,75.86,0.4084733419044441,14715.09,16.0,14.0,187.0,116.0,2024-12-27,2024-12-27,actual
664,2024-12-28 00:00:00,Saturday,88.0,36.0,0.0,3.0,64.0,78.57,0.5650790938963187,15416.13,13.0,18.0,177.0,112.0,2024-12-28,2024-12-28,actual
665,2024-12-29 00:00:00,Sunday,77.0,23.0,1.0,2.0,58.0,67.54,0.03511087111115273,14907.16,20.0,16.0,161.0,114.0,2024-12-29,2024-12-29,actual
666,2024-12-30 00:00:00,Monday,60.0,22.0,0.0,2.0,48.0,53.1,-0.8130368000361661,13562.41,10.0,17.0,135.0,113.0,2024-12-30,2024-12-30,actual
667,2024-12-31 00:00:00,Tuesday,72.0,36.0,2.0,3.0,44.0,61.02,-0.38642060559946567,13636.11,14.0,12.0,162.0,118.0,2024-12-31,2024-12-31,actual
668,2025-01-01 00:00:00,Wednesday,61.0,41.0,0.0,0.0,25.0,54.46,-0.6561365761240591,14353.3,47.0,18.0,131.0,112.0,2025-01-01,2025-01-01,actual
669,2025-01-02 00:00:00,Thursday,82.0,35.0,0.0,2.0,53.0,75.23,0.18440813466898334,14715.41,7.0,21.0,170.0,109.0,2025-01-02,2025-01-02,actual
670,2025-01-03 00:00:00,Friday,84.0,34.0,1.0,2.0,62.0,80.77,0.2257966707678555,14559.14,19.0,26.0,164.0,104.0,2025-01-03,2025-01-03,actual
671,2025-01-04 00:00:00,Saturday,78.0,28.0,2.0,2.0,53.0,75.0,0.18146087691562277,15455.16,21.0,26.0,157.0,104.0,2025-01-04,2025-01-04,actual
672,2025-01-05 00:00:00,Sunday,79.0,30.0,1.0,2.0,52.0,75.24,0.14651772189838924,15085.29,15.0,25.0,159.0,105.0,2025-01-05,2025-01-05,actual
673,2025-01-06 00:00:00,Monday,99.0,42.0,0.0,2.0,64.0,91.67,1.0669074784420343,15700.02,18.0,22.0,195.0,108.0,2025-01-06,2025-01-06,actual
674,2025-01-07 00:00:00,Tuesday,99.0,36.0,0.0,2.0,62.0,92.52,0.9107891282491651,15078.82,8.0,23.0,185.0,107.0,2025-01-07,2025-01-07,actual
675,2025-01-08 00:00:00,Wednesday,72.0,20.0,0.0,2.0,54.0,65.45,-0.07454437946090826,15342.44,26.0,20.0,143.0,110.0,2025-01-08,2025-01-08,actual
676,2025-01-09 00:00:00,Thursday,81.0,38.0,1.0,2.0,51.0,72.97,0.4675911184421364,16274.28,19.0,19.0,163.0,111.0,2025-01-09,2025-01-09,actual
677,2025-01-10 00:00:00,Friday,96.0,34.0,2.0,2.0,62.0,84.96,1.0439640541742714,16096.5,14.0,17.0,187.0,113.0,2025-01-10,2025-01-10,actual
678,2025-01-11 00:00:00,Saturday,88.0,37.0,4.0,2.0,52.0,78.57,0.6130170916693254,15630.72,34.0,18.0,174.0,112.0,2025-01-11,2025-01-11,actual
679,2025-01-12 00:00:00,Sunday,102.0,58.0,4.0,2.0,54.0,91.07,0.8528593935965484,14411.61,22.0,18.0,184.0,112.0,2025-01-12,2025-01-12,actual
680,2025-01-13 00:00:00,Monday,111.0,37.0,0.0,2.0,61.0,98.23,1.2747868842688586,14740.46,7.0,17.0,184.0,113.0,2025-01-13,2025-01-13,actual
